customer_id,tenure,age,num_products,has_partner,has_dependents,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
C01027,19,26,1,0,0,Month-to-month,Fiber optic,1,1,0,Mailed check,69.53,1306.99,1
C01028,36,40,1,0,0,One year,DSL,0,0,0,Credit card,45.25,1600.31,0
C01029,29,32,1,0,0,Month-to-month,No,0,0,1,Electronic check,25.27,617.09,0
C01030,60,30,3,0,0,Month-to-month,DSL,1,0,1,Mailed check,49.6,3057.94,1
C01031,2,40,1,1,1,Month-to-month,DSL,1,1,1,Mailed check,55.35,64.61,1
C01032,1,34,1,1,1,Month-to-month,Fiber optic,0,0,1,Credit card,51.02,101.62,1
C01033,47,65,1,1,0,Month-to-month,Fiber optic,1,0,0,Electronic check,55.87,2576.27,0
C01034,69,19,1,0,0,One year,No,0,0,0,Credit card,29.94,2077.21,0
C01035,20,37,2,0,0,One year,DSL,0,0,1,Bank transfer,36.09,769.41,0
C01036,11,37,2,0,1,One year,Fiber optic,0,0,1,Electronic check,47.99,469.03,1
C01037,2,63,1,0,0,Two year,Fiber optic,1,1,1,Electronic check,55.17,89.88,0
C01038,67,20,2,0,0,Two year,DSL,1,1,0,Electronic check,55.17,3665.37,0
C01039,12,72,1,0,0,One year,DSL,0,0,1,Bank transfer,48.3,557.09,1
C01040,20,29,2,1,1,One year,Fiber optic,1,0,0,Mailed check,56.81,1174.88,0
C01041,5,57,1,1,0,Month-to-month,DSL,0,0,0,Electronic check,37.38,256.28,1
C01042,37,19,1,0,0,Two year,DSL,0,0,0,Bank transfer,37.77,1379.64,0
C01043,38,53,2,1,0,Two year,DSL,0,1,1,Mailed check,46.77,1790.74,0
C01044,9,31,3,1,0,Month-to-month,DSL,1,0,0,Electronic check,47.79,364.59,1
C01045,53,33,2,1,0,Month-to-month,DSL,0,0,0,Credit card,40.73,2282.17,0
C01046,44,36,1,1,0,Two year,DSL,0,0,1,Credit card,36.4,1626.63,0
C01047,24,51,1,0,1,Month-to-month,DSL,0,0,1,Electronic check,45.86,1142.63,0
C01048,30,61,4,1,0,Month-to-month,No,1,0,0,Credit card,35.63,1044.82,0
C01049,59,63,1,0,1,Month-to-month,DSL,0,1,0,Credit card,47.31,2844.81,0
C01050,14,23,1,0,0,Month-to-month,Fiber optic,0,0,1,Electronic check,39.48,559.67,0
C01051,9,30,1,1,0,Month-to-month,No,0,0,1,Electronic check,28.91,308.42,1
C01052,40,53,1,0,1,Month-to-month,No,0,0,1,Bank transfer,33.55,1295.88,0
C01053,66,39,1,1,0,Month-to-month,DSL,1,1,1,Credit card,43.82,2901.16,0
C01054,25,35,1,0,0,Two year,DSL,1,0,0,Credit card,36.27,805.23,0
C01055,22,29,1,0,1,Month-to-month,Fiber optic,0,0,1,Electronic check,55.66,1255.72,0
C01056,4,69,3,1,0,Month-to-month,No,1,0,1,Electronic check,35.63,170.29,1
C01057,26,71,1,1,0,Month-to-month,DSL,0,0,1,Mailed check,41.0,973.52,0
C01058,58,47,1,0,1,Month-to-month,Fiber optic,0,0,1,Electronic check,52.01,2959.95,0
C01059,29,70,2,1,0,Two year,No,0,0,0,Electronic check,31.29,866.42,0
C01060,37,68,2,0,0,Two year,Fiber optic,1,0,0,Bank transfer,40.11,1508.74,0
C01061,70,57,1,1,1,Month-to-month,Fiber optic,1,0,0,Mailed check,52.97,3567.1,1
C01062,18,24,3,0,0,Month-to-month,Fiber optic,1,0,0,Mailed check,54.28,1074.52,0
C01063,42,49,1,0,0,One year,DSL,0,1,1,Credit card,45.81,1886.8,0
C01064,41,65,3,0,1,Month-to-month,Fiber optic,1,0,1,Electronic check,55.13,2409.72,1
C01065,38,36,1,0,0,Month-to-month,Fiber optic,1,0,1,Mailed check,52.85,2008.89,1
C01066,34,23,1,0,1,Month-to-month,Fiber optic,0,0,0,Bank transfer,54.41,1732.13,1
C01067,17,37,3,1,1,Two year,No,1,1,1,Electronic check,38.58,576.82,0
C01068,37,44,2,0,0,Month-to-month,Fiber optic,0,1,0,Bank transfer,55.92,2070.0,0
C01069,25,70,1,1,0,Month-to-month,DSL,1,1,0,Credit card,57.98,1381.14,0
C01070,27,60,1,1,0,Month-to-month,Fiber optic,0,0,1,Mailed check,42.81,1105.84,1
C01071,57,54,1,0,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,48.67,2650.77,0
C01072,31,65,2,0,1,One year,Fiber optic,1,0,1,Electronic check,56.71,1735.31,1
C01073,6,24,1,1,0,Month-to-month,Fiber optic,0,0,0,Electronic check,52.94,391.47,1
C01074,40,22,1,0,0,Two year,Fiber optic,1,0,1,Mailed check,65.89,2599.52,0
C01075,12,28,1,0,0,Month-to-month,Fiber optic,0,0,1,Credit card,50.16,628.57,1
C01076,53,32,2,1,1,Month-to-month,Fiber optic,0,0,1,Mailed check,49.12,2549.48,0
C01077,71,20,3,1,0,Month-to-month,No,1,0,1,Mailed check,32.37,2348.91,0
C01078,10,22,2,1,1,One year,DSL,0,0,0,Bank transfer,45.43,428.89,0
C01079,45,40,1,1,0,Month-to-month,DSL,0,1,0,Electronic check,47.55,2152.37,0
C01080,17,70,3,1,1,Month-to-month,Fiber optic,1,0,1,Bank transfer,59.1,965.25,1
C01081,26,54,2,1,0,One year,No,1,0,1,Electronic check,36.38,928.64,0
C01082,62,26,3,0,0,Month-to-month,DSL,1,1,1,Bank transfer,54.29,3299.42,0
C01083,46,32,1,1,1,Two year,DSL,1,1,1,Bank transfer,57.02,2703.26,0
C01084,64,20,1,1,0,Month-to-month,No,1,0,1,Mailed check,37.98,2433.18,0
C01085,2,46,2,0,0,Month-to-month,No,1,1,1,Credit card,37.3,34.81,0
C01086,54,23,1,0,1,One year,No,0,0,1,Electronic check,25.17,1345.67,0
C01087,65,34,2,0,0,Month-to-month,DSL,0,0,1,Electronic check,40.78,2671.66,0
C01088,51,43,3,0,0,One year,No,1,1,1,Mailed check,47.57,2459.72,0
C01089,53,38,3,0,0,Month-to-month,Fiber optic,0,0,1,Credit card,51.03,2675.35,0
C01090,36,25,4,0,1,Month-to-month,Fiber optic,0,1,1,Mailed check,46.7,1716.18,1
C01091,26,38,2,1,0,Two year,DSL,1,0,1,Credit card,53.89,1400.46,1
C01092,29,74,1,0,0,One year,Fiber optic,1,1,0,Bank transfer,62.31,1765.8,1
C01093,21,28,1,0,0,Month-to-month,DSL,0,0,0,Bank transfer,39.55,811.04,0
C01094,11,55,1,0,0,Month-to-month,DSL,0,1,1,Credit card,44.16,454.4,0
C01095,40,25,2,0,1,Month-to-month,Fiber optic,0,0,0,Bank transfer,38.48,1633.11,0
C01096,11,59,1,1,0,One year,DSL,0,1,0,Bank transfer,40.86,455.33,1
C01097,36,41,1,0,0,Two year,DSL,0,0,1,Bank transfer,35.78,1325.19,0
C01098,59,52,2,0,0,Month-to-month,Fiber optic,1,1,1,Bank transfer,63.12,3784.09,1
C01099,39,72,2,1,0,Month-to-month,Fiber optic,0,1,0,Electronic check,53.94,2108.19,0
C01100,54,31,4,1,1,Month-to-month,DSL,0,0,1,Bank transfer,45.45,2501.46,0
C01101,55,72,2,1,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,49.21,2707.95,0
C01102,24,31,2,0,0,One year,Fiber optic,1,0,1,Bank transfer,66.29,1586.16,0
C01103,22,27,2,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,56.21,1220.8,1
C01104,69,29,4,1,1,Month-to-month,Fiber optic,0,1,1,Bank transfer,57.14,3919.88,0
C01105,56,55,2,1,0,Month-to-month,Fiber optic,0,1,0,Electronic check,53.27,3009.42,1
C01106,33,61,3,0,0,Month-to-month,DSL,1,0,0,Credit card,48.94,1561.84,0
C01107,36,72,3,0,1,Month-to-month,DSL,0,0,0,Electronic check,40.44,1397.69,0
C01108,20,63,3,1,1,Two year,Fiber optic,1,0,0,Bank transfer,54.01,1124.61,0
C01109,62,51,1,0,1,One year,No,1,1,1,Mailed check,43.74,2770.11,0
C01110,26,58,1,0,0,Month-to-month,DSL,0,1,1,Bank transfer,49.34,1367.31,0
C01111,66,27,1,0,1,One year,Fiber optic,0,1,0,Mailed check,56.78,3727.13,0
C01112,40,34,1,0,0,One year,No,1,0,0,Bank transfer,32.61,1218.09,0
C01113,17,34,1,0,0,Month-to-month,No,0,0,0,Electronic check,29.4,405.21,0
C01114,1,20,1,1,0,Month-to-month,DSL,0,0,1,Credit card,33.27,99.75,0
C01115,61,48,1,1,0,Month-to-month,Fiber optic,0,1,0,Electronic check,47.99,2970.8,1
C01116,43,68,2,1,1,Month-to-month,DSL,0,1,0,Credit card,41.99,1828.64,0
C01117,42,18,2,1,0,Two year,Fiber optic,0,1,0,Mailed check,59.85,2545.53,0
C01118,25,29,1,0,1,Month-to-month,DSL,1,1,1,Electronic check,50.59,1298.97,0
C01119,39,56,2,1,1,Two year,Fiber optic,0,0,0,Bank transfer,54.77,2230.83,0
C01120,35,21,2,1,0,One year,No,1,1,1,Bank transfer,46.46,1571.55,0
C01121,3,59,2,0,1,Month-to-month,No,0,0,1,Bank transfer,31.81,51.61,1
C01122,44,30,3,0,0,Two year,No,0,0,0,Electronic check,24.82,1116.45,0
C01123,51,51,1,0,0,Month-to-month,DSL,0,1,0,Credit card,49.06,2540.55,0
C01124,12,59,1,0,1,Month-to-month,DSL,1,0,1,Bank transfer,39.33,411.57,0
C01125,19,38,1,1,0,One year,Fiber optic,0,1,1,Mailed check,52.33,1035.69,0
C01126,44,39,1,0,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,66.78,2916.14,1
C01127,59,74,2,0,0,Month-to-month,DSL,0,1,0,Electronic check,44.97,2679.16,0
C01128,49,21,1,0,1,One year,Fiber optic,1,1,0,Electronic check,62.31,2988.56,0
C01129,61,35,1,0,0,Two year,No,0,0,1,Electronic check,19.8,1111.25,0
C01130,17,22,1,0,0,Month-to-month,No,0,0,1,Credit card,28.41,511.66,0
C01131,57,36,1,0,0,Month-to-month,DSL,1,0,1,Electronic check,46.41,2745.41,0
C01132,55,19,2,1,1,Month-to-month,Fiber optic,0,0,0,Bank transfer,50.48,2778.47,1
C01133,47,29,2,1,0,One year,Fiber optic,0,0,1,Electronic check,53.94,2626.45,0
C01134,12,34,1,1,0,Month-to-month,No,0,0,1,Electronic check,26.83,253.09,1
C01135,62,27,1,0,0,Two year,Fiber optic,1,0,0,Electronic check,60.74,3721.7,0
C01136,8,51,1,0,0,One year,No,0,0,1,Credit card,27.69,246.12,0
C01137,21,23,1,1,0,One year,Fiber optic,0,0,1,Electronic check,50.11,1079.2,0
C01138,70,25,3,1,0,Two year,No,1,0,0,Electronic check,30.06,2078.92,0
C01139,72,68,1,1,0,Two year,Fiber optic,0,0,0,Electronic check,52.77,3828.78,0
C01140,25,28,2,1,0,Month-to-month,No,0,0,0,Mailed check,26.21,628.38,0
C01141,12,74,3,0,0,Month-to-month,No,1,0,1,Credit card,36.32,441.72,0
C01142,15,29,1,1,0,One year,DSL,1,0,1,Credit card,49.07,753.49,0
C01143,59,26,1,0,0,Two year,DSL,0,0,1,Electronic check,44.62,2725.16,0
C01144,26,19,4,0,0,One year,No,1,0,0,Electronic check,48.09,1206.41,0
C01145,26,25,3,0,0,Month-to-month,DSL,0,0,1,Bank transfer,40.04,1070.92,0
C01146,47,28,1,1,0,One year,Fiber optic,0,0,0,Electronic check,48.45,2319.54,0
C01147,32,70,2,1,0,Month-to-month,No,0,0,0,Credit card,26.86,973.94,0
C01148,10,53,3,1,0,Two year,No,0,1,0,Electronic check,38.07,456.68,0
C01149,16,27,1,0,0,Month-to-month,DSL,0,0,0,Mailed check,39.36,663.95,0
C01150,71,38,3,0,0,Two year,Fiber optic,1,1,1,Electronic check,55.78,3863.23,0
C01151,17,37,1,1,1,Month-to-month,Fiber optic,0,0,0,Credit card,45.62,799.65,0
C01152,23,65,2,0,0,Two year,DSL,0,1,0,Electronic check,51.28,1235.02,0
C01153,26,25,4,1,1,Month-to-month,No,0,0,1,Electronic check,34.41,840.23,1
C01154,7,53,3,0,0,One year,Fiber optic,0,1,1,Mailed check,61.62,388.07,1
C01155,14,46,1,0,0,Two year,No,0,0,0,Electronic check,22.87,411.08,0
C01156,7,59,1,0,1,One year,DSL,0,0,0,Electronic check,38.21,329.95,0
C01157,9,29,2,0,0,One year,Fiber optic,0,0,0,Electronic check,45.43,332.7,0
C01158,48,31,2,0,0,Month-to-month,No,1,0,1,Credit card,35.67,1713.49,0
C01159,72,65,2,0,1,Month-to-month,Fiber optic,0,0,1,Electronic check,46.05,3315.06,1
C01160,59,71,4,0,0,Two year,DSL,1,1,1,Electronic check,56.98,3441.15,0
C01161,39,67,3,1,0,Month-to-month,No,1,1,0,Credit card,38.21,1573.43,0
C01162,18,38,1,0,0,One year,No,0,1,1,Credit card,44.28,812.17,0
C01163,59,39,1,0,1,One year,Fiber optic,0,1,1,Bank transfer,59.31,3449.09,0
C01164,17,38,1,1,1,Month-to-month,Fiber optic,0,0,0,Bank transfer,54.52,905.58,1
C01165,14,61,2,1,0,Month-to-month,DSL,0,1,1,Credit card,53.64,660.45,0
C01166,31,67,2,1,0,Month-to-month,No,1,0,1,Electronic check,35.35,1017.96,0
C01167,24,47,2,1,1,Month-to-month,No,0,0,1,Bank transfer,34.22,956.23,0
C01168,60,56,1,0,0,Two year,DSL,0,1,1,Electronic check,46.57,2778.91,0
C01169,45,37,1,0,0,One year,DSL,0,0,1,Electronic check,36.06,1607.88,0
C01170,3,41,1,1,0,Month-to-month,No,0,1,1,Electronic check,31.84,88.73,0
C01171,37,40,2,0,0,Month-to-month,DSL,0,0,1,Bank transfer,38.99,1448.27,0
C01172,43,24,1,1,0,One year,No,0,0,1,Credit card,32.25,1407.71,0
C01173,40,26,1,0,1,Month-to-month,No,0,1,0,Bank transfer,38.76,1503.68,0
C01174,55,18,1,0,1,Month-to-month,No,0,1,1,Mailed check,37.81,2155.39,0
C01175,39,43,2,0,0,Month-to-month,Fiber optic,0,0,0,Mailed check,52.89,2029.9,0
C01176,15,55,1,0,0,Two year,Fiber optic,1,1,0,Bank transfer,58.61,793.7,0
C01177,4,55,3,0,0,Month-to-month,DSL,0,0,1,Bank transfer,28.91,46.79,1
C01178,25,71,2,1,0,Month-to-month,Fiber optic,0,0,1,Mailed check,53.82,1344.88,1
C01179,13,61,2,0,0,Two year,Fiber optic,0,1,1,Electronic check,51.01,709.3,0
C01180,33,39,2,0,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,65.78,2210.77,0
C01181,16,61,1,0,0,Two year,DSL,0,0,1,Electronic check,41.72,731.53,0
C01182,42,27,1,0,0,Month-to-month,DSL,0,0,1,Mailed check,46.89,1906.44,0
C01183,66,72,4,0,0,Month-to-month,DSL,0,0,1,Credit card,34.49,2342.13,0
C01184,55,23,2,1,0,Month-to-month,No,1,0,0,Electronic check,40.65,2260.65,1
C01185,42,34,4,0,0,Month-to-month,Fiber optic,1,1,1,Electronic check,63.58,2654.37,0
C01186,34,68,2,1,0,Month-to-month,DSL,0,0,1,Credit card,41.89,1386.92,0
C01187,30,67,1,0,1,Month-to-month,Fiber optic,0,0,1,Credit card,44.74,1296.02,0
C01188,13,55,1,0,1,Month-to-month,DSL,0,0,1,Electronic check,36.48,500.92,0
C01189,13,41,2,1,0,Month-to-month,No,0,0,1,Electronic check,33.27,435.97,0
C01190,18,68,1,0,0,One year,Fiber optic,1,0,0,Electronic check,51.48,835.78,0
C01191,32,27,1,0,0,Two year,DSL,1,0,0,Mailed check,40.85,1292.16,0
C01192,39,73,3,1,0,Two year,DSL,0,0,1,Credit card,37.47,1440.03,0
C01193,46,25,1,0,0,Month-to-month,No,1,0,1,Electronic check,37.51,1784.56,0
C01194,29,38,1,1,1,Two year,Fiber optic,0,0,0,Bank transfer,57.11,1673.6,1
C01195,62,73,3,1,0,Month-to-month,DSL,0,1,1,Credit card,47.07,2897.17,0
C01196,62,23,3,1,0,Month-to-month,Fiber optic,0,0,1,Mailed check,56.1,3438.63,1
C01197,57,38,1,0,0,Month-to-month,DSL,0,0,0,Electronic check,39.3,2253.55,0
C01198,16,74,3,0,0,One year,DSL,0,0,1,Credit card,50.19,771.28,0
C01199,56,56,3,1,0,Two year,No,0,1,0,Bank transfer,41.65,2259.71,0
C01200,10,41,1,0,0,One year,DSL,0,1,1,Electronic check,49.47,512.31,0
C01201,30,50,1,1,0,Month-to-month,No,0,1,1,Bank transfer,37.29,1114.84,0
C01202,25,35,1,0,0,One year,Fiber optic,1,1,1,Credit card,61.98,1540.26,0
C01203,5,73,2,1,1,Month-to-month,DSL,1,0,1,Electronic check,37.55,191.25,0
C01204,65,45,1,0,0,Month-to-month,No,0,1,1,Electronic check,27.31,1802.53,0
C01205,49,74,4,1,0,Month-to-month,Fiber optic,1,0,1,Electronic check,58.27,2789.71,1
C01206,3,69,2,0,0,Month-to-month,Fiber optic,1,0,0,Credit card,55.36,124.79,1
C01207,45,49,2,1,0,Month-to-month,No,1,0,1,Electronic check,37.81,1775.25,0
C01208,14,29,4,0,0,One year,No,0,0,1,Electronic check,24.35,396.6,1
C01209,30,65,3,1,0,Month-to-month,DSL,0,1,0,Electronic check,52.62,1680.42,1
C01210,68,59,1,0,0,Month-to-month,DSL,0,0,1,Credit card,38.99,2690.95,0
C01211,18,44,1,0,0,Month-to-month,Fiber optic,0,0,0,Electronic check,51.9,969.44,1
C01212,62,27,2,1,0,Two year,DSL,0,1,1,Bank transfer,42.48,2629.44,0
C01213,37,63,1,0,0,Month-to-month,Fiber optic,1,1,0,Electronic check,61.63,2205.47,0
C01214,25,74,1,0,0,Month-to-month,DSL,0,1,0,Bank transfer,56.92,1457.03,0
C01215,48,69,2,0,0,Month-to-month,Fiber optic,0,1,1,Bank transfer,60.79,2913.87,0
C01216,65,59,3,0,0,One year,DSL,0,0,1,Electronic check,37.16,2330.63,0
C01217,53,49,1,1,0,Month-to-month,No,0,0,1,Electronic check,24.97,1352.44,0
C01218,15,59,2,0,0,Month-to-month,Fiber optic,1,0,1,Electronic check,56.77,907.6,0
C01219,49,43,1,0,0,Month-to-month,DSL,1,1,0,Mailed check,48.35,2328.96,0
C01220,68,42,2,1,1,Month-to-month,No,1,0,0,Bank transfer,31.61,2130.82,0
C01221,12,28,1,0,0,Month-to-month,DSL,0,0,0,Electronic check,49.94,617.67,1
C01222,59,40,3,1,1,One year,Fiber optic,0,0,1,Bank transfer,40.11,2322.0,0
C01223,37,51,1,0,0,Two year,DSL,1,0,0,Electronic check,48.55,1789.01,0
C01224,61,74,2,1,0,Two year,No,0,0,1,Mailed check,39.71,2433.76,0
C01225,43,69,1,0,0,One year,Fiber optic,0,1,0,Electronic check,49.2,2155.73,0
C01226,70,57,1,1,0,Month-to-month,DSL,0,1,0,Electronic check,42.92,3003.89,0
C01227,39,40,1,1,0,Two year,No,1,1,0,Electronic check,38.36,1522.42,0
C01228,56,46,1,1,0,Two year,DSL,1,0,1,Mailed check,53.05,2960.5,0
C01229,63,48,1,0,1,Two year,No,0,0,0,Electronic check,29.85,1887.79,0
C01230,46,24,1,1,0,Month-to-month,DSL,0,0,0,Credit card,50.24,2328.89,0
C01231,11,57,2,0,0,Month-to-month,No,1,0,1,Credit card,39.26,308.4,0
C01232,62,50,2,1,1,Two year,Fiber optic,0,0,0,Credit card,48.24,2957.16,0
C01233,25,38,1,1,1,Two year,No,0,1,1,Credit card,29.36,790.67,0
C01234,71,19,2,1,0,One year,No,0,0,1,Credit card,24.95,1670.17,0
C01235,52,35,1,0,0,Two year,No,0,0,0,Electronic check,33.31,1751.85,0
C01236,4,64,2,0,0,One year,Fiber optic,0,0,1,Electronic check,62.85,320.68,1
C01237,59,50,1,1,0,Month-to-month,No,0,0,1,Mailed check,27.63,1687.04,0
C01238,72,54,2,1,0,Month-to-month,Fiber optic,1,0,1,Mailed check,51.79,3770.51,0
C01239,20,51,1,1,0,One year,DSL,0,0,0,Credit card,43.27,951.93,0
C01240,63,37,4,1,0,Month-to-month,No,0,0,0,Electronic check,29.02,1889.32,0
C01241,54,52,1,1,1,Two year,Fiber optic,0,0,1,Bank transfer,47.68,2555.53,0
C01242,57,68,1,1,1,Month-to-month,DSL,0,0,0,Bank transfer,47.76,2758.21,0
C01243,41,67,1,1,0,Two year,Fiber optic,1,1,1,Credit card,67.64,2704.04,0
C01244,3,71,3,1,0,Two year,Fiber optic,0,0,1,Bank transfer,51.43,203.01,0
C01245,6,35,2,0,0,Month-to-month,Fiber optic,1,0,0,Electronic check,51.74,306.93,0
C01246,5,63,2,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,51.94,313.59,1
C01247,5,41,3,0,0,One year,DSL,1,1,0,Credit card,55.12,289.32,0
C01248,54,25,3,1,1,Month-to-month,Fiber optic,1,1,0,Credit card,66.73,3653.29,0
C01249,47,47,2,0,0,One year,No,1,0,1,Credit card,40.62,1916.31,0
C01250,49,61,1,0,0,Month-to-month,Fiber optic,1,1,0,Bank transfer,47.06,2293.33,0
C01251,9,70,3,1,0,Month-to-month,Fiber optic,0,1,1,Electronic check,57.46,532.57,0
C01252,20,27,1,0,1,Month-to-month,DSL,1,1,1,Mailed check,53.85,1000.45,1
C01253,61,40,2,0,1,Month-to-month,DSL,1,0,1,Credit card,49.63,3022.28,0
C01254,35,69,2,1,1,Month-to-month,Fiber optic,1,1,1,Electronic check,61.79,2140.39,1
C01255,50,66,2,1,0,Two year,DSL,0,1,0,Mailed check,45.22,2192.08,0
C01256,62,28,2,1,0,Month-to-month,Fiber optic,0,1,1,Mailed check,53.53,3283.97,0
C01257,17,19,2,0,0,Two year,Fiber optic,0,1,1,Bank transfer,51.03,802.65,0
C01258,3,43,4,1,0,Two year,Fiber optic,0,1,0,Bank transfer,51.84,78.43,0
C01259,32,53,1,0,1,Two year,Fiber optic,1,1,0,Mailed check,66.91,2112.4,0
C01260,13,50,1,1,0,Month-to-month,No,0,0,1,Electronic check,33.57,461.65,0
C01261,68,64,2,1,0,One year,DSL,0,0,0,Electronic check,44.13,2925.99,0
C01262,14,30,4,0,0,Month-to-month,Fiber optic,1,1,1,Bank transfer,57.16,797.91,1
C01263,11,57,1,0,0,Month-to-month,No,1,0,1,Credit card,37.67,424.28,0
C01264,56,42,1,0,0,Two year,No,0,0,0,Electronic check,39.2,2189.58,0
C01265,67,21,1,1,0,Month-to-month,Fiber optic,0,0,1,Electronic check,50.69,3438.14,1
C01266,29,59,1,1,0,Two year,Fiber optic,1,0,0,Bank transfer,58.96,1865.34,0
C01267,9,36,3,1,0,One year,DSL,0,1,0,Electronic check,42.47,464.8,1
C01268,67,35,2,0,1,Month-to-month,DSL,1,0,1,Electronic check,43.06,2853.03,1
C01269,25,54,2,0,0,Month-to-month,Fiber optic,0,1,0,Mailed check,56.43,1362.45,0
C01270,42,47,2,0,0,One year,DSL,0,1,1,Bank transfer,41.52,1720.62,0
C01271,9,36,2,0,0,One year,No,1,0,1,Electronic check,31.27,307.32,0
C01272,40,40,1,1,0,One year,Fiber optic,1,0,1,Credit card,54.16,2168.49,0
C01273,25,71,1,0,1,Month-to-month,DSL,0,1,0,Electronic check,46.02,1152.96,0
C01274,5,33,1,0,0,Month-to-month,DSL,1,1,1,Electronic check,46.94,239.62,1
C01275,11,18,1,1,0,Month-to-month,Fiber optic,0,0,1,Mailed check,50.86,563.32,1
C01276,59,29,1,1,1,Month-to-month,DSL,0,1,1,Bank transfer,39.39,2337.22,1
C01277,38,41,1,0,1,Month-to-month,Fiber optic,1,0,0,Credit card,55.82,2168.06,1
C01278,72,51,1,0,0,Month-to-month,No,1,0,1,Electronic check,25.53,1855.63,0
C01279,5,70,1,0,0,Month-to-month,No,1,1,1,Electronic check,45.41,172.27,1
C01280,48,74,2,0,0,One year,Fiber optic,0,0,1,Electronic check,42.23,2073.34,0
C01281,18,25,1,0,1,One year,No,1,1,0,Electronic check,47.78,914.61,0
C01282,70,35,3,0,0,Month-to-month,Fiber optic,0,0,0,Bank transfer,52.14,3642.45,0
C01283,37,74,1,1,0,One year,Fiber optic,0,1,0,Bank transfer,57.95,2159.59,0
C01284,60,65,2,1,0,One year,Fiber optic,0,0,0,Mailed check,47.81,2845.26,0
C01285,48,22,3,1,0,Month-to-month,DSL,1,0,0,Credit card,47.71,2251.28,0
C01286,28,43,3,1,1,Month-to-month,DSL,0,0,1,Bank transfer,40.94,1113.64,1
C01287,69,47,3,0,1,Month-to-month,Fiber optic,0,0,1,Mailed check,44.24,3023.26,0
C01288,40,71,1,0,0,Month-to-month,No,1,1,0,Electronic check,43.85,1826.13,0
C01289,45,30,1,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,45.83,2058.65,0
C01290,62,36,1,0,0,Month-to-month,Fiber optic,1,0,0,Mailed check,66.7,4094.53,0
C01291,58,46,1,1,1,One year,Fiber optic,0,1,1,Mailed check,51.08,2950.57,0
C01292,67,20,1,0,1,Two year,Fiber optic,1,0,0,Bank transfer,46.91,3176.19,0
C01293,56,43,3,0,1,Month-to-month,Fiber optic,0,0,0,Electronic check,58.47,3346.97,0
C01294,40,57,2,0,1,One year,No,0,1,0,Electronic check,38.9,1583.08,0
C01295,40,29,2,0,0,Two year,Fiber optic,1,0,1,Credit card,57.27,2289.58,0
C01296,33,19,3,1,1,Month-to-month,DSL,1,0,1,Credit card,42.24,1480.26,0
C01297,6,28,2,0,0,Two year,Fiber optic,0,0,1,Credit card,50.32,290.94,1
C01298,19,61,2,1,0,Month-to-month,Fiber optic,0,0,1,Credit card,49.21,920.9,1
C01299,40,45,2,0,0,Two year,Fiber optic,0,1,1,Electronic check,59.46,2320.75,0
C01300,59,35,1,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,47.04,2744.76,0
C01301,59,30,1,0,1,Month-to-month,Fiber optic,0,0,1,Credit card,47.49,2743.94,0
C01302,48,54,4,1,0,One year,DSL,0,0,0,Credit card,43.61,2028.04,0
C01303,41,39,3,0,1,Two year,DSL,0,0,0,Electronic check,46.64,1908.17,0
C01304,13,29,3,0,0,Month-to-month,Fiber optic,0,0,1,Mailed check,48.06,600.14,1
C01305,45,19,1,0,0,One year,Fiber optic,0,1,1,Electronic check,58.23,2680.57,0
C01306,53,54,3,1,0,One year,DSL,0,0,0,Bank transfer,45.2,2410.85,0
C01307,42,24,1,1,0,Month-to-month,Fiber optic,1,0,1,Bank transfer,50.41,2151.84,1
C01308,63,43,1,0,0,Month-to-month,No,1,1,0,Bank transfer,38.61,2456.13,0
C01309,27,43,1,1,0,Month-to-month,DSL,0,0,1,Mailed check,31.43,794.62,0
C01310,38,41,1,0,1,Month-to-month,No,0,0,0,Mailed check,40.3,1521.24,0
C01311,60,29,1,0,0,One year,No,0,1,0,Electronic check,36.23,2194.91,0
C01312,7,33,1,1,0,Two year,No,0,0,1,Mailed check,34.56,154.8,0
C01313,5,40,1,0,1,One year,No,0,1,1,Credit card,33.02,76.81,0
C01314,45,57,1,0,0,Two year,Fiber optic,0,1,1,Electronic check,52.52,2372.76,0
C01315,58,26,2,1,0,Month-to-month,Fiber optic,1,0,1,Electronic check,54.47,3147.01,0
C01316,31,49,2,1,0,Month-to-month,Fiber optic,0,0,1,Bank transfer,49.12,1348.58,1
C01317,23,32,1,1,0,Two year,DSL,1,1,1,Mailed check,61.83,1332.34,0
C01318,42,54,1,1,0,Two year,DSL,0,1,0,Credit card,46.99,1924.66,0
C01319,10,30,2,0,0,Month-to-month,DSL,0,0,0,Electronic check,43.39,458.95,0
C01320,32,22,2,0,0,Month-to-month,DSL,0,1,1,Credit card,45.11,1418.67,0
C01321,53,28,1,0,0,Two year,Fiber optic,0,0,1,Credit card,50.4,2728.65,0
C01322,30,27,2,0,0,Month-to-month,No,0,0,1,Electronic check,33.4,965.79,0
